Transaction,Item
21416,"Tyler, the Creator"
21416,Kanye West
21417,Kanye West
21417,2pac
21418,Queen
21418,Kendrick Lamar
21419,Kendrick Lamar
21419,"Tyler, the Creator"
21420,Led Zeppelin
21420,Queen
21420,Kanye West
21421,Black Sabbath
21421,Queen
21421,Scorpions
21422,Queen
21422,Kendrick Lamar
21422,Deep Purple
21423,Kendrick Lamar
21424,2pac
21424,Kanye West
21424,"Tyler, the Creator"
21424,Led Zeppelin
21425,"Tyler, the Creator"
21426,Led Zeppelin
21426,Queen
21426,"Tyler, the Creator"
21427,Led Zeppelin
21427,Black Sabbath
21428,Black Sabbath
21429,2pac
21429,Kanye West
21430,Kendrick Lamar
21430,Kanye West
21430,"Tyler, the Creator"
21430,Black Sabbath
21431,Led Zeppelin
21431,Kanye West
21432,Scorpions
21433,Queen
21433,Led Zeppelin
21433,Kendrick Lamar
21434,Black Sabbath
21434,Queen
21435,Black Sabbath
21436,Queen
21437,Kanye West
21437,"Tyler, the Creator"
21438,Led Zeppelin
21438,Queen
21438,2pac
21438,Deep Purple
21439,Led Zeppelin
21440,Kendrick Lamar
21440,"Tyler, the Creator"
21440,Jay-Z
21441,Deep Purple
21441,Queen
21441,Led Zeppelin
21442,Black Sabbath
21443,Kendrick Lamar
21443,Deep Purple
21444,Scorpions
21445,Kendrick Lamar
21445,Queen
21445,"Tyler, the Creator"
21446,Kendrick Lamar
21447,"Tyler, the Creator"
21447,Kanye West
21447,Led Zeppelin
21448,Kendrick Lamar
21448,Led Zeppelin
21449,Queen
21449,Led Zeppelin
21449,Deep Purple
21450,Queen
21450,Kanye West
21450,Led Zeppelin
21451,Kanye West
21451,Queen
21451,"Tyler, the Creator"
21451,Led Zeppelin
21452,Black Sabbath
21453,Kendrick Lamar
21453,"Tyler, the Creator"
21453,2pac
21454,Kendrick Lamar
21454,Kanye West
21454,Black Sabbath
21455,"Tyler, the Creator"
21456,"Tyler, the Creator"
21456,Kendrick Lamar
21457,Kendrick Lamar
21457,Led Zeppelin
21458,Kendrick Lamar
21458,Queen
21459,Black Sabbath
21460,Queen
21460,Led Zeppelin
21460,Kendrick Lamar
21461,Queen
21461,Scorpions
21461,Black Sabbath
21461,Deep Purple
21462,"Tyler, the Creator"
21462,Kanye West
21462,Black Sabbath
21462,2pac
21463,Kanye West
21463,"Tyler, the Creator"
21463,2pac
21464,Led Zeppelin
21464,Queen
21465,Scorpions
21466,Led Zeppelin
21466,Scorpions
21466,Queen
21466,Deep Purple
21467,Kendrick Lamar
21468,Queen
21468,Scorpions
21468,"Tyler, the Creator"
21468,Led Zeppelin
21469,Kendrick Lamar
21469,Led Zeppelin
21469,2pac
21470,Black Sabbath
21471,Deep Purple
21471,Kanye West
21471,"Tyler, the Creator"
21472,Led Zeppelin
21472,Deep Purple
21472,Black Sabbath
21472,Kendrick Lamar
21473,Deep Purple
21474,"Tyler, the Creator"
21474,Kendrick Lamar
21475,"Tyler, the Creator"
21475,Queen
21475,Kendrick Lamar
21476,Scorpions
21476,Led Zeppelin
21477,Queen
21477,Kendrick Lamar
21478,Kanye West
21478,2pac
21478,Kendrick Lamar
21479,Queen
21479,Black Sabbath
21480,Queen
21480,Deep Purple
21480,Kendrick Lamar
21481,Deep Purple
21481,Led Zeppelin
21481,Black Sabbath
21482,Queen
21482,"Tyler, the Creator"
21482,Deep Purple
21483,Kendrick Lamar
21484,Deep Purple
21484,Queen
21484,Led Zeppelin
21484,2pac
21485,Deep Purple
21485,Kendrick Lamar
21486,"Tyler, the Creator"
21487,Led Zeppelin
21487,Queen
21488,Black Sabbath
21488,Scorpions
21488,Led Zeppelin
21489,Led Zeppelin
21489,Deep Purple
21490,Queen
21491,Led Zeppelin
21491,2pac
21492,Queen
21492,Scorpions
21492,Led Zeppelin
21493,Black Sabbath
21493,"Tyler, the Creator"
21494,Queen
21495,Led Zeppelin
21495,Black Sabbath
21496,Queen
21497,Queen
21497,Led Zeppelin
21498,Kendrick Lamar
21498,Black Sabbath
21499,Jay-Z
21499,Kanye West
21499,"Tyler, the Creator"
21499,Kendrick Lamar
21500,Queen
21500,Black Sabbath
21500,Led Zeppelin
21501,Queen
21501,Scorpions
21501,Deep Purple
21501,Kendrick Lamar
21502,Jay-Z
21502,"Tyler, the Creator"
21502,2pac
21502,Kendrick Lamar
21503,"Tyler, the Creator"
21503,Kanye West
21504,"Tyler, the Creator"
21504,Kanye West
21504,2pac
21504,Deep Purple
21505,Deep Purple
21506,Queen
21506,Kanye West
21506,Black Sabbath
21507,Deep Purple
21507,Black Sabbath
21508,Queen
21509,Kendrick Lamar
21510,Queen
21510,Kanye West
21510,"Tyler, the Creator"
21510,Led Zeppelin
21511,Queen
21512,"Tyler, the Creator"
21512,Kendrick Lamar
21513,Jay-Z
21513,Black Sabbath
21514,Black Sabbath
21514,Led Zeppelin
21514,Deep Purple
21515,Kanye West
21516,Deep Purple
21516,Black Sabbath
21517,Deep Purple
21517,"Tyler, the Creator"
21517,Black Sabbath
21518,Queen
21518,Led Zeppelin
21518,Deep Purple
21519,2pac
21519,Jay-Z
21520,Black Sabbath
21520,Deep Purple
21521,Deep Purple
21521,"Tyler, the Creator"
21522,Led Zeppelin
21522,Kanye West
21523,Jay-Z
21523,2pac
21523,Kendrick Lamar
21524,"Tyler, the Creator"
21525,"Tyler, the Creator"
21525,Kanye West
21525,Kendrick Lamar
21526,Led Zeppelin
21526,Queen
21527,Queen
21528,Queen
21528,Led Zeppelin
21528,Black Sabbath
21529,"Tyler, the Creator"
21530,Kendrick Lamar
21530,Queen
21530,Led Zeppelin
21531,Kendrick Lamar
21531,2pac
21532,Kendrick Lamar
21533,Kanye West
21533,2pac
21534,"Tyler, the Creator"
21534,Kanye West
21535,Kanye West
21535,Led Zeppelin
21536,Deep Purple
21536,Queen
21536,Led Zeppelin
21536,Black Sabbath
21537,2pac
21537,"Tyler, the Creator"
21537,Black Sabbath
21538,Led Zeppelin
21539,Led Zeppelin
21539,2pac
21539,Deep Purple
21540,Queen
21540,Led Zeppelin
21541,Kendrick Lamar
21541,Kanye West
21541,Black Sabbath
21542,Black Sabbath
21543,Deep Purple
21543,Queen
21543,Led Zeppelin
21543,Kendrick Lamar
21544,"Tyler, the Creator"
21544,Kanye West
21544,Kendrick Lamar
21545,Queen
21546,Kendrick Lamar
21546,Kanye West
21546,"Tyler, the Creator"
21547,"Tyler, the Creator"
21547,Kendrick Lamar
21548,Kanye West
21548,Jay-Z
21548,"Tyler, the Creator"
21548,Kendrick Lamar
21549,Kendrick Lamar
21549,Queen
21549,Led Zeppelin
21550,Kendrick Lamar
21550,Kanye West
21550,"Tyler, the Creator"
21550,Queen
21551,Kanye West
21551,2pac
21552,Kanye West
21553,Led Zeppelin
21553,Queen
21553,"Tyler, the Creator"
21554,Queen
21554,Led Zeppelin
21554,Deep Purple
21555,Led Zeppelin
21555,Scorpions
21556,Kendrick Lamar
21556,Deep Purple
21557,Black Sabbath
21558,Led Zeppelin
21559,"Tyler, the Creator"
21559,2pac
21560,Kendrick Lamar
21561,Led Zeppelin
21561,Scorpions
21562,"Tyler, the Creator"
21562,Kendrick Lamar
21563,"Tyler, the Creator"
21563,Queen
21563,Kendrick Lamar
21564,Deep Purple
21565,Kanye West
21566,Kendrick Lamar
21566,Kanye West
21566,Jay-Z
21567,Queen
21567,Kanye West
21567,2pac
21567,Kendrick Lamar
21568,Led Zeppelin
21568,"Tyler, the Creator"
21568,Black Sabbath
21569,Kendrick Lamar
21570,Deep Purple
21570,Scorpions
21571,Kendrick Lamar
21572,Queen
21572,Kanye West
21572,Led Zeppelin
21572,Deep Purple
21573,Kanye West
21573,"Tyler, the Creator"
21573,Led Zeppelin
21574,Kanye West
21574,Queen
21574,"Tyler, the Creator"
21575,Scorpions
21576,Black Sabbath
21577,Led Zeppelin
21577,Queen
21578,Kendrick Lamar
21578,Deep Purple
21578,"Tyler, the Creator"
21578,Jay-Z
21579,Kanye West
21579,Black Sabbath
21579,2pac
21579,Kendrick Lamar
21580,Kendrick Lamar
21581,2pac
21581,Kanye West
21581,Kendrick Lamar
21582,Led Zeppelin
21582,Black Sabbath
21583,Kanye West
21583,2pac
21583,Kendrick Lamar
21584,2pac
21584,Kanye West
21585,2pac
21585,"Tyler, the Creator"
21585,Kendrick Lamar
21586,Kendrick Lamar
21586,Kanye West
21586,Jay-Z
21587,Scorpions
21587,Black Sabbath
21587,Jay-Z
21588,Kendrick Lamar
21589,Queen
21589,Kanye West
21589,Black Sabbath
21590,"Tyler, the Creator"
21590,2pac
21591,Black Sabbath
21591,"Tyler, the Creator"
21591,Led Zeppelin
21592,Queen
21592,Black Sabbath
21592,Led Zeppelin
21593,Queen
21594,Led Zeppelin
21594,Queen
21594,Black Sabbath
21595,Kanye West
21596,Queen
21596,Kendrick Lamar
21597,Kanye West
21597,Led Zeppelin
21598,Led Zeppelin
21598,Queen
21598,"Tyler, the Creator"
21598,Kendrick Lamar
21599,Queen
21599,Black Sabbath
21599,Deep Purple
21600,"Tyler, the Creator"
21600,Kendrick Lamar
21601,Led Zeppelin
21601,Queen
21602,Queen
21602,Led Zeppelin
21603,Kendrick Lamar
21603,Kanye West
21603,2pac
21604,Queen
21604,Led Zeppelin
21604,Jay-Z
21605,2pac
21606,Scorpions
21606,Queen
21606,Deep Purple
21606,Kanye West
21607,Black Sabbath
21607,Queen
21608,Deep Purple
21608,Led Zeppelin
21609,Scorpions
21609,Black Sabbath
21609,Kendrick Lamar
21610,Queen
21610,Jay-Z
21611,Scorpions
21611,Queen
21611,Black Sabbath
21612,Deep Purple
21613,Led Zeppelin
21613,Queen
21613,Kendrick Lamar
21614,Kendrick Lamar
21614,"Tyler, the Creator"
21614,Black Sabbath
21615,Deep Purple
21615,Queen
21615,"Tyler, the Creator"
21615,Scorpions
21616,Kanye West
21616,"Tyler, the Creator"
21617,2pac
21617,Kanye West
21618,Queen
21618,Black Sabbath
21618,Deep Purple
21619,Queen
21620,Queen
21620,Led Zeppelin
21621,Kendrick Lamar
21621,Kanye West
21621,Queen
21622,Queen
21622,Led Zeppelin
21622,Black Sabbath
21623,Scorpions
21623,Led Zeppelin
21623,Black Sabbath
21624,Jay-Z
21624,Queen
21625,Kendrick Lamar
21625,"Tyler, the Creator"
21625,2pac
21626,Kendrick Lamar
21627,Kanye West
21627,Led Zeppelin
21627,Kendrick Lamar
21628,Kendrick Lamar
21629,Black Sabbath
21629,Queen
21629,Led Zeppelin
21630,Led Zeppelin
21631,Jay-Z
21631,"Tyler, the Creator"
21631,Black Sabbath
21632,"Tyler, the Creator"
21632,Kanye West
21632,Deep Purple
21633,Kanye West
21633,"Tyler, the Creator"
21634,Black Sabbath
21634,Queen
21634,Kanye West
21635,Deep Purple
21635,Black Sabbath
21636,Led Zeppelin
21636,Black Sabbath
21636,Kendrick Lamar
21637,Queen
21637,Led Zeppelin
21637,Black Sabbath
21638,Led Zeppelin
21638,Deep Purple
21639,Led Zeppelin
21640,Queen
21640,"Tyler, the Creator"
21640,Kendrick Lamar
21641,Deep Purple
21642,Kanye West
21642,Black Sabbath
21642,Led Zeppelin
21642,Kendrick Lamar
21643,Kendrick Lamar
21643,Kanye West
21643,Jay-Z
21644,"Tyler, the Creator"
21645,Deep Purple
21645,Led Zeppelin
21645,Kendrick Lamar
21646,Kendrick Lamar
21646,Queen
21646,2pac
21647,Deep Purple
21648,Queen
21648,Kanye West
21648,Led Zeppelin
21648,Kendrick Lamar
21649,Black Sabbath
21649,Kanye West
21650,Black Sabbath
21650,Queen
21650,Led Zeppelin
21651,Queen
21652,Queen
21652,Kendrick Lamar
21653,Jay-Z
21653,Queen
21654,Jay-Z
21654,Kendrick Lamar
21655,Led Zeppelin
21655,Queen
21655,Deep Purple
21655,Kanye West
21656,Led Zeppelin
21657,Queen
21657,"Tyler, the Creator"
21658,Kendrick Lamar
21659,Queen
21659,Led Zeppelin
21660,Led Zeppelin
21660,Deep Purple
21661,Kanye West
21661,Black Sabbath
21662,Queen
21662,Black Sabbath
21662,Led Zeppelin
21663,Kanye West
21663,Black Sabbath
21664,Led Zeppelin
21664,"Tyler, the Creator"
21664,Black Sabbath
21665,Queen
21665,Led Zeppelin
21665,Deep Purple
21666,Black Sabbath
21666,Led Zeppelin
21666,Deep Purple
21667,2pac
21668,Deep Purple
21668,Queen
21668,Black Sabbath
21669,Kendrick Lamar
21669,Kanye West
21669,Queen
21669,Led Zeppelin
21670,Jay-Z
21670,2pac
21671,Led Zeppelin
21671,Queen
21672,Kendrick Lamar
21673,Black Sabbath
21673,Queen
21674,"Tyler, the Creator"
21674,Kendrick Lamar
21674,Jay-Z
21675,Black Sabbath
21675,"Tyler, the Creator"
21675,Led Zeppelin
21676,Led Zeppelin
21676,Scorpions
21676,Deep Purple
21676,Kendrick Lamar
21677,Scorpions
21677,Black Sabbath
21677,Deep Purple
21678,Kendrick Lamar
21678,Black Sabbath
21679,Kendrick Lamar
21679,Kanye West
21679,"Tyler, the Creator"
21679,2pac
21680,Queen
21681,Kendrick Lamar
21681,Kanye West
21681,Queen
21682,Queen
21683,Queen
21683,Scorpions
21683,Led Zeppelin
21684,Kanye West
21685,Queen
21686,"Tyler, the Creator"
21687,Kanye West
21688,Kendrick Lamar
21688,Kanye West
21688,Black Sabbath
21688,Deep Purple
21689,"Tyler, the Creator"
21690,"Tyler, the Creator"
21691,Led Zeppelin
21691,Kendrick Lamar
21692,Kendrick Lamar
21692,Queen
21693,Led Zeppelin
21693,Kendrick Lamar
21694,Led Zeppelin
21694,Queen
21694,Scorpions
21695,Led Zeppelin
21695,Queen
21696,"Tyler, the Creator"
21696,Kendrick Lamar
21697,Queen
21697,Led Zeppelin
21698,Deep Purple
21698,Queen
21699,Kendrick Lamar
21699,Queen
21699,"Tyler, the Creator"
21700,Queen
21701,2pac
21701,Kanye West
21701,Kendrick Lamar
21702,Kendrick Lamar
21702,Queen
21702,"Tyler, the Creator"
21703,2pac
21703,Scorpions
21703,Kendrick Lamar
21704,2pac
21705,"Tyler, the Creator"
21706,Deep Purple
21707,Black Sabbath
21707,Led Zeppelin
21708,2pac
21708,Kanye West
21708,Jay-Z
21708,Kendrick Lamar
21709,Black Sabbath
21709,Queen
21709,Led Zeppelin
21710,Black Sabbath
21710,Deep Purple
21711,Deep Purple
21711,Black Sabbath
21711,Kendrick Lamar
21712,Kendrick Lamar
21712,Queen
21712,2pac
21712,Kanye West
21713,Kanye West
21713,"Tyler, the Creator"
21714,"Tyler, the Creator"
21714,Kanye West
21714,Queen
21714,Kendrick Lamar
21715,Queen
21716,Deep Purple
21716,Black Sabbath
21717,"Tyler, the Creator"
21717,Kanye West
21718,Queen
21718,Led Zeppelin
21718,Black Sabbath
21718,Kendrick Lamar
21719,Kendrick Lamar
21719,Kanye West
21720,Black Sabbath
21720,Queen
21720,2pac
21721,Scorpions
21721,Led Zeppelin
21722,2pac
21722,Kendrick Lamar
21723,Black Sabbath
21723,"Tyler, the Creator"
21723,Led Zeppelin
21724,Led Zeppelin
21724,Black Sabbath
21725,Queen
21726,Kanye West
21726,"Tyler, the Creator"
21727,Kendrick Lamar
21727,"Tyler, the Creator"
21728,Kendrick Lamar
21728,Kanye West
21728,2pac
21729,2pac
21729,"Tyler, the Creator"
21729,Kendrick Lamar
21730,Led Zeppelin
21731,Kanye West
21731,"Tyler, the Creator"
21732,Kendrick Lamar
21732,Black Sabbath
21732,2pac
21733,Kendrick Lamar
21734,Queen
21734,Deep Purple
21735,Kendrick Lamar
21735,Led Zeppelin
21736,Kendrick Lamar
21736,Black Sabbath
21737,2pac
21737,Jay-Z
21738,Black Sabbath
21739,"Tyler, the Creator"
21739,Kendrick Lamar
21740,Led Zeppelin
21740,Kendrick Lamar
21741,Kendrick Lamar
21741,"Tyler, the Creator"
21741,Jay-Z
21742,Black Sabbath
21742,Led Zeppelin
21742,Kendrick Lamar
21743,"Tyler, the Creator"
21743,Kanye West
21743,Queen
21743,Kendrick Lamar
21744,Kendrick Lamar
21745,Led Zeppelin
21745,Queen
21745,Kendrick Lamar
21746,Led Zeppelin
21747,Kendrick Lamar
21747,2pac
21748,Deep Purple
21749,Kanye West
21749,"Tyler, the Creator"
21750,2pac
21750,"Tyler, the Creator"
21751,Kendrick Lamar
21752,Kanye West
21752,Queen
21752,Led Zeppelin
21752,Kendrick Lamar
21753,Led Zeppelin
21753,Queen
21754,Queen
21754,Scorpions
21754,Black Sabbath
21755,Kanye West
21756,Black Sabbath
21756,Scorpions
21756,Jay-Z
21757,Kendrick Lamar
21757,Kanye West
21757,Led Zeppelin
21758,Queen
21758,Led Zeppelin
21758,Kendrick Lamar
21759,Led Zeppelin
21759,Queen
21760,Black Sabbath
21760,Led Zeppelin
21761,Queen
21761,Kanye West
21761,Led Zeppelin
21762,Deep Purple
21762,Kanye West
21762,Black Sabbath
21762,Led Zeppelin
21763,Kendrick Lamar
21764,Led Zeppelin
21764,Black Sabbath
21764,Jay-Z
21765,Queen
21765,Black Sabbath
21765,Deep Purple
21766,Kendrick Lamar
21767,"Tyler, the Creator"
21767,Kanye West
21767,Led Zeppelin
21767,Kendrick Lamar
21768,"Tyler, the Creator"
21769,2pac
21769,Black Sabbath
21769,Kendrick Lamar
21770,Queen
21771,Led Zeppelin
21771,Queen
21771,2pac
21771,Kendrick Lamar
21772,"Tyler, the Creator"
21772,Led Zeppelin
21772,Kendrick Lamar
21773,Queen
21773,"Tyler, the Creator"
21773,Black Sabbath
21774,Jay-Z
21775,Black Sabbath
21775,Queen
21775,Led Zeppelin
21776,Kendrick Lamar
21777,2pac
21778,Kanye West
21779,"Tyler, the Creator"
21780,Queen
21780,Scorpions
21780,Black Sabbath
21780,2pac
21781,Black Sabbath
21782,Deep Purple
21783,Kendrick Lamar
21783,"Tyler, the Creator"
21784,2pac
21785,Kendrick Lamar
21786,"Tyler, the Creator"
21786,Kendrick Lamar
21787,Kendrick Lamar
21788,Queen
21788,Black Sabbath
21789,Led Zeppelin
21790,Black Sabbath
21790,Deep Purple
21791,Queen
21791,Scorpions
21791,Deep Purple
21792,"Tyler, the Creator"
21793,Kendrick Lamar
21793,"Tyler, the Creator"
21794,Queen
21794,Led Zeppelin
21794,Black Sabbath
21794,Kendrick Lamar
21795,Kanye West
21795,2pac
21795,Kendrick Lamar
21796,Black Sabbath
21796,Queen
21796,Led Zeppelin
21797,Kanye West
21797,Queen
21798,Kanye West
21798,Black Sabbath
21798,2pac
21799,Kanye West
21799,Deep Purple
21800,Kanye West
21800,Queen
21800,Kendrick Lamar
21801,Kendrick Lamar
21802,Queen
21802,Kanye West
21802,Led Zeppelin
21803,Queen
21803,Led Zeppelin
21804,"Tyler, the Creator"
21804,Kanye West
21804,Queen
21804,Deep Purple
21805,Scorpions
21805,Led Zeppelin
21806,Jay-Z
21806,Kanye West
21806,"Tyler, the Creator"
21807,Black Sabbath
21807,Scorpions
21807,"Tyler, the Creator"
21807,Led Zeppelin
21808,Queen
21808,Deep Purple
21809,"Tyler, the Creator"
21809,Deep Purple
21809,Kendrick Lamar
21810,Kendrick Lamar
21811,Kanye West
21812,Black Sabbath
21813,Queen
21813,Kanye West
21813,Black Sabbath
21813,Led Zeppelin
21814,Kendrick Lamar
21814,Black Sabbath
21815,Led Zeppelin
21815,Kanye West
21816,Kanye West
21816,"Tyler, the Creator"
21816,Deep Purple
21817,Kendrick Lamar
21818,"Tyler, the Creator"
21818,Black Sabbath
21819,Queen
21819,Led Zeppelin
21819,Deep Purple
21820,Queen
21821,2pac
21822,Kendrick Lamar
21822,Queen
21822,Led Zeppelin
21823,Deep Purple
21824,Led Zeppelin
21825,"Tyler, the Creator"
21826,Led Zeppelin
21826,Queen
21826,"Tyler, the Creator"
21827,Black Sabbath
21828,Deep Purple
21828,Led Zeppelin
21828,2pac
21829,Scorpions
21829,Queen
21830,"Tyler, the Creator"
21830,Queen
21831,Black Sabbath
21831,Led Zeppelin
21831,Deep Purple
21832,Led Zeppelin
21832,Queen
21832,Deep Purple
21833,"Tyler, the Creator"
21834,Queen
21834,Kanye West
21834,Led Zeppelin
21834,Scorpions
21835,Kendrick Lamar
21835,"Tyler, the Creator"
21835,Deep Purple
21836,Kanye West
21836,"Tyler, the Creator"
21837,Scorpions
21837,Black Sabbath
21837,Led Zeppelin
21838,2pac
21839,Led Zeppelin
21839,Queen
21839,Black Sabbath
21839,Kendrick Lamar
21840,Kanye West
21840,Queen
21840,"Tyler, the Creator"
21840,Jay-Z
21841,Jay-Z
21841,Scorpions
21841,Black Sabbath
21841,Kendrick Lamar
21842,Scorpions
21843,Black Sabbath
21844,Queen
21844,"Tyler, the Creator"
21845,Queen
21846,Kanye West
21846,Queen
21846,"Tyler, the Creator"
21846,Kendrick Lamar
21847,Queen
21847,"Tyler, the Creator"
21848,Deep Purple
21848,Kendrick Lamar
21849,Led Zeppelin
21849,Queen
21849,2pac
21850,Kendrick Lamar
21850,Kanye West
21850,Black Sabbath
21850,2pac
21851,Kanye West
21851,"Tyler, the Creator"
21852,Kanye West
21852,Queen
21852,Jay-Z
21853,Black Sabbath
21853,Led Zeppelin
21853,2pac
21854,Led Zeppelin
21855,Deep Purple
21855,Queen
21856,Jay-Z
21856,Queen
21856,Kendrick Lamar
21857,"Tyler, the Creator"
21858,Queen
21858,"Tyler, the Creator"
21858,Led Zeppelin
21859,Deep Purple
21860,Kendrick Lamar
21860,Kanye West
21860,2pac
21861,Kendrick Lamar
21861,Kanye West
21861,Led Zeppelin
21861,Jay-Z
21862,Kendrick Lamar
21863,Deep Purple
21863,Queen
21864,Queen
21864,Deep Purple
21865,Kendrick Lamar
21865,Queen
21865,Jay-Z
21866,Black Sabbath
21866,Queen
21866,Kendrick Lamar
21867,"Tyler, the Creator"
21867,Kendrick Lamar
21868,Black Sabbath
21868,Queen
21868,2pac
21869,"Tyler, the Creator"
21869,Kendrick Lamar
21870,Kendrick Lamar
21871,Jay-Z
21871,"Tyler, the Creator"
21871,Black Sabbath
21871,Kendrick Lamar
21872,Queen
21872,Kanye West
21872,2pac
21873,"Tyler, the Creator"
21874,Queen
21874,Jay-Z
21875,Led Zeppelin
21875,Kanye West
21875,Jay-Z
21875,Deep Purple
21876,Kendrick Lamar
21876,Queen
21876,"Tyler, the Creator"
21876,Jay-Z
21877,Kendrick Lamar
21877,"Tyler, the Creator"
21878,Deep Purple
21878,Black Sabbath
21878,2pac
21879,Kendrick Lamar
21879,"Tyler, the Creator"
21880,Kanye West
21880,"Tyler, the Creator"
21880,Black Sabbath
21881,"Tyler, the Creator"
21881,Kendrick Lamar
21882,Black Sabbath
21882,Queen
21882,Led Zeppelin
21882,2pac
21883,"Tyler, the Creator"
21883,Kendrick Lamar
21884,Deep Purple
21884,Queen
21885,Kanye West
21885,"Tyler, the Creator"
21885,Jay-Z
21886,Jay-Z
21886,Kendrick Lamar
21887,"Tyler, the Creator"
21887,Jay-Z
21888,Kendrick Lamar
21889,"Tyler, the Creator"
21889,Led Zeppelin
21889,Jay-Z
21890,"Tyler, the Creator"
21890,2pac
21890,Kendrick Lamar
21891,Kendrick Lamar
21891,"Tyler, the Creator"
21891,Led Zeppelin
21892,2pac
21892,Kanye West
21892,"Tyler, the Creator"
21893,"Tyler, the Creator"
21894,Queen
21894,Deep Purple
21895,Kendrick Lamar
21896,Kendrick Lamar
21897,Queen
21897,Led Zeppelin
21897,Deep Purple
21898,Jay-Z
21899,Kendrick Lamar
21899,Queen
21900,2pac
21900,Led Zeppelin
21901,"Tyler, the Creator"
21901,Kanye West
21901,Queen
21901,Kendrick Lamar
21902,Jay-Z
21902,"Tyler, the Creator"
21903,Led Zeppelin
21903,Scorpions
21903,Black Sabbath
21903,Kendrick Lamar
21904,Scorpions
21905,2pac
21905,"Tyler, the Creator"
21905,Black Sabbath
21906,Queen
21906,Black Sabbath
21907,Led Zeppelin
21907,Queen
21908,2pac
21909,Jay-Z
21909,"Tyler, the Creator"
21909,Kendrick Lamar
21910,Black Sabbath
21910,Scorpions
21910,Queen
21910,Deep Purple
21911,Kendrick Lamar
21912,Kanye West
21912,"Tyler, the Creator"
21912,Kendrick Lamar
21913,Black Sabbath
21913,Queen
21913,Led Zeppelin
21914,Black Sabbath
21914,Led Zeppelin
21914,2pac
21915,Kendrick Lamar
21915,Scorpions
21916,Scorpions
21917,Queen
21917,Kendrick Lamar
21918,Queen
21919,Led Zeppelin
21919,Kanye West
21919,"Tyler, the Creator"
21920,Black Sabbath
21921,2pac
21921,Scorpions
21922,Kendrick Lamar
21922,Led Zeppelin
21922,2pac
21923,"Tyler, the Creator"
21923,Black Sabbath
21924,Kendrick Lamar
21925,Black Sabbath
21925,Led Zeppelin
21926,Jay-Z
21926,Kanye West
21926,2pac
21927,Led Zeppelin
21927,Queen
21927,Black Sabbath
21928,2pac
21928,Queen
21928,Led Zeppelin
21928,Jay-Z
21929,Kendrick Lamar
21929,"Tyler, the Creator"
