Transaction,Item
20039,2pac
20039,Queen
20040,Queen
20040,Black Sabbath
20041,Black Sabbath
20041,Kanye West
20041,Queen
20042,"Tyler, the Creator"
20043,Scorpions
20044,Black Sabbath
20044,Led Zeppelin
20044,"Tyler, the Creator"
20045,Queen
20045,Kendrick Lamar
20046,"Tyler, the Creator"
20046,Kendrick Lamar
20046,Kanye West
20046,2pac
20047,Kendrick Lamar
20047,"Tyler, the Creator"
20047,Queen
20048,Scorpions
20048,Queen
20049,"Tyler, the Creator"
20049,Kanye West
20049,Jay-Z
20049,Led Zeppelin
20050,Kendrick Lamar
20050,Jay-Z
20051,Kendrick Lamar
20052,Kanye West
20052,Kendrick Lamar
20052,Black Sabbath
20053,Scorpions
20053,Deep Purple
20053,Queen
20054,Queen
20054,Deep Purple
20054,Black Sabbath
20055,Kanye West
20055,Led Zeppelin
20055,Kendrick Lamar
20055,Queen
20056,Kendrick Lamar
20057,Queen
20058,Black Sabbath
20058,Queen
20058,Scorpions
20059,Queen
20059,Kanye West
20059,"Tyler, the Creator"
20060,Kanye West
20060,"Tyler, the Creator"
20060,Kendrick Lamar
20060,Black Sabbath
20061,Black Sabbath
20062,Black Sabbath
20062,Led Zeppelin
20062,"Tyler, the Creator"
20062,Queen
20063,Queen
20063,Kanye West
20063,"Tyler, the Creator"
20064,Kanye West
20064,Kendrick Lamar
20065,Queen
20066,"Tyler, the Creator"
20067,Jay-Z
20068,Scorpions
20068,Black Sabbath
20069,Kendrick Lamar
20069,Kanye West
20069,Queen
20070,Black Sabbath
20070,"Tyler, the Creator"
20070,Kendrick Lamar
20071,Scorpions
20072,Led Zeppelin
20073,Deep Purple
20073,"Tyler, the Creator"
20074,Queen
20075,Queen
20075,Led Zeppelin
20075,Kendrick Lamar
20075,Scorpions
20076,Black Sabbath
20076,Queen
20077,Kendrick Lamar
20077,Led Zeppelin
20077,"Tyler, the Creator"
20078,Led Zeppelin
20079,Deep Purple
20079,Scorpions
20080,Kanye West
20080,"Tyler, the Creator"
20080,Kendrick Lamar
20080,Scorpions
20081,Black Sabbath
20082,Jay-Z
20082,2pac
20083,Scorpions
20084,Queen
20084,Scorpions
20085,Kendrick Lamar
20085,Deep Purple
20085,Jay-Z
20086,Queen
20086,Scorpions
20087,Scorpions
20087,Jay-Z
20088,"Tyler, the Creator"
20088,Kanye West
20088,Kendrick Lamar
20088,Queen
20089,Black Sabbath
20090,Black Sabbath
20090,Led Zeppelin
20090,Kendrick Lamar
20091,Kendrick Lamar
20091,Kanye West
20091,"Tyler, the Creator"
20091,2pac
20092,Led Zeppelin
20092,Black Sabbath
20093,Scorpions
20094,Led Zeppelin
20094,Queen
20095,Led Zeppelin
20095,Deep Purple
20095,Queen
20095,Scorpions
20096,Kendrick Lamar
20096,Kanye West
20097,"Tyler, the Creator"
20098,Kanye West
20099,Queen
20100,Scorpions
20100,"Tyler, the Creator"
20101,Scorpions
20101,Led Zeppelin
20102,Deep Purple
20102,Led Zeppelin
20102,Kendrick Lamar
20103,Scorpions
20103,Queen
20103,2pac
20104,Kanye West
20104,"Tyler, the Creator"
20104,Jay-Z
20104,Scorpions
20105,Scorpions
20105,Queen
20105,Black Sabbath
20106,Led Zeppelin
20107,Queen
20107,Kanye West
20108,Scorpions
20109,Scorpions
20110,Scorpions
20111,Queen
20111,"Tyler, the Creator"
20111,Kendrick Lamar
20111,Scorpions
20112,Kanye West
20113,Kanye West
20113,Led Zeppelin
20113,Jay-Z
20113,Black Sabbath
20114,Black Sabbath
20114,Scorpions
20115,Queen
20115,Scorpions
20115,Black Sabbath
20116,Kendrick Lamar
20116,Led Zeppelin
20116,Kanye West
20116,Queen
20117,Scorpions
20117,Queen
20118,Kendrick Lamar
20119,Kanye West
20119,Kendrick Lamar
20120,Led Zeppelin
20120,Queen
20120,Kendrick Lamar
20121,Queen
20121,Led Zeppelin
20122,Kendrick Lamar
20122,Deep Purple
20122,2pac
20122,Queen
20123,"Tyler, the Creator"
20124,Deep Purple
20125,Kendrick Lamar
20126,Black Sabbath
20126,Led Zeppelin
20127,Jay-Z
20128,Scorpions
20128,Led Zeppelin
20128,Black Sabbath
20129,2pac
20130,Kanye West
20130,Led Zeppelin
20130,Jay-Z
20131,Deep Purple
20131,Kendrick Lamar
20131,2pac
20131,Scorpions
20132,"Tyler, the Creator"
20133,Led Zeppelin
20133,Deep Purple
20133,Kendrick Lamar
20133,Scorpions
20134,Black Sabbath
20135,Black Sabbath
20135,Kanye West
20135,Kendrick Lamar
20136,Queen
20136,Scorpions
20137,Kendrick Lamar
20137,Jay-Z
20137,Scorpions
20138,Black Sabbath
20138,Kanye West
20139,Kendrick Lamar
20139,"Tyler, the Creator"
20140,Queen
20140,Led Zeppelin
20141,Queen
20141,Scorpions
20142,Queen
20143,Kanye West
20144,Scorpions
20144,Queen
20145,Scorpions
20145,Black Sabbath
20146,Kanye West
20146,Led Zeppelin
20147,Scorpions
20147,Kendrick Lamar
20147,Queen
20148,Deep Purple
20148,Kendrick Lamar
20149,Black Sabbath
20149,Kendrick Lamar
20149,Queen
20149,Jay-Z
20150,2pac
20151,Queen
20151,Jay-Z
20151,Scorpions
20152,Scorpions
20152,"Tyler, the Creator"
20152,Black Sabbath
20153,Kendrick Lamar
20153,Kanye West
20153,Black Sabbath
20154,"Tyler, the Creator"
20155,Kendrick Lamar
20155,Kanye West
20156,Led Zeppelin
20156,Kendrick Lamar
20156,Jay-Z
20157,Kanye West
20157,2pac
20157,Queen
20157,Kendrick Lamar
20158,Jay-Z
20158,Kendrick Lamar
20159,Kendrick Lamar
20160,Kendrick Lamar
20160,Kanye West
20160,Scorpions
20161,Jay-Z
20161,Black Sabbath
20162,Queen
20162,Scorpions
20163,Black Sabbath
20163,Queen
20163,Scorpions
20164,Queen
20164,Deep Purple
20164,Black Sabbath
20165,Kendrick Lamar
20165,Deep Purple
20165,2pac
20165,Queen
20166,Kendrick Lamar
20166,"Tyler, the Creator"
20167,Led Zeppelin
20167,Queen
20168,Kendrick Lamar
20168,Kanye West
20169,Queen
20169,Led Zeppelin
20170,Kanye West
20170,"Tyler, the Creator"
20170,Kendrick Lamar
20170,Scorpions
20171,Queen
20171,Kanye West
20172,"Tyler, the Creator"
20172,Kanye West
20172,Kendrick Lamar
20172,Jay-Z
20173,Scorpions
20173,Queen
20174,Queen
20175,Scorpions
20175,Deep Purple
20176,Queen
20176,Led Zeppelin
20177,Kendrick Lamar
20177,Scorpions
20177,Led Zeppelin
20177,Jay-Z
20178,Kanye West
20178,"Tyler, the Creator"
20179,Kanye West
20180,Kendrick Lamar
20180,"Tyler, the Creator"
20180,Jay-Z
20181,Scorpions
20181,Kanye West
20182,Queen
20183,Scorpions
20183,Queen
20183,Black Sabbath
20184,Queen
20185,Kendrick Lamar
20186,Queen
20186,Led Zeppelin
20187,Kendrick Lamar
20187,Deep Purple
20187,Kanye West
20188,Jay-Z
20188,Kanye West
20188,"Tyler, the Creator"
20188,Kendrick Lamar
20189,Scorpions
20189,Led Zeppelin
20189,"Tyler, the Creator"
20190,Kendrick Lamar
20191,Queen
20191,Kendrick Lamar
20191,Jay-Z
20192,Led Zeppelin
20192,Queen
20193,"Tyler, the Creator"
20193,Kanye West
20194,Queen
20194,Kanye West
20194,Scorpions
20195,Scorpions
20195,"Tyler, the Creator"
20195,Black Sabbath
20196,Queen
20196,Scorpions
20197,Jay-Z
20198,Kendrick Lamar
20198,Led Zeppelin
20199,Deep Purple
20199,Led Zeppelin
20199,Scorpions
20200,Kendrick Lamar
20201,Led Zeppelin
20202,"Tyler, the Creator"
20202,Kanye West
20202,Scorpions
20203,Led Zeppelin
20203,Queen
20203,Scorpions
20204,Queen
20204,Deep Purple
20204,Kanye West
20204,Led Zeppelin
20205,Kendrick Lamar
20205,"Tyler, the Creator"
20205,Black Sabbath
20206,Deep Purple
20206,Kanye West
20206,Queen
20207,Kanye West
20207,Queen
20207,Kendrick Lamar
20207,Jay-Z
20208,"Tyler, the Creator"
20208,Kendrick Lamar
20208,Queen
20208,2pac
20209,Scorpions
20210,Black Sabbath
20210,Deep Purple
20210,Scorpions
20211,Black Sabbath
20212,Led Zeppelin
20212,Queen
20213,Kanye West
20214,Kendrick Lamar
20214,"Tyler, the Creator"
20214,2pac
20214,Scorpions
20215,Kanye West
20215,Jay-Z
20216,Queen
20216,Kanye West
20216,Scorpions
20217,Led Zeppelin
20217,Queen
20218,Scorpions
20218,Queen
20219,Black Sabbath
20219,Queen
20220,Led Zeppelin
20220,"Tyler, the Creator"
20220,Queen
20220,Scorpions
20221,Black Sabbath
20221,Kendrick Lamar
20221,Led Zeppelin
20221,2pac
20222,Scorpions
20222,Deep Purple
20222,Black Sabbath
20223,Queen
20223,Kanye West
20223,Kendrick Lamar
20223,Black Sabbath
20224,Black Sabbath
20224,Scorpions
20225,Deep Purple
20225,Kanye West
20225,Scorpions
20226,Kanye West
20227,Kendrick Lamar
20227,Led Zeppelin
20228,Scorpions
20228,Led Zeppelin
20228,Queen
20229,Kendrick Lamar
20230,Queen
20231,"Tyler, the Creator"
20231,Led Zeppelin
20231,Kanye West
20231,Kendrick Lamar
20232,Black Sabbath
20232,Kendrick Lamar
20232,Scorpions
20233,"Tyler, the Creator"
20233,Kanye West
20234,Kendrick Lamar
20234,Deep Purple
20234,"Tyler, the Creator"
20234,Kanye West
20235,Queen
20236,Black Sabbath
20237,Scorpions
20238,Black Sabbath
20238,Kanye West
20238,Queen
20239,Black Sabbath
20239,Queen
20240,Scorpions
20240,Queen
20240,2pac
20241,Led Zeppelin
20241,"Tyler, the Creator"
20242,Scorpions
20243,2pac
20243,Jay-Z
20243,Kendrick Lamar
20243,Black Sabbath
20244,Deep Purple
20244,Black Sabbath
20245,Led Zeppelin
20246,Kanye West
20246,"Tyler, the Creator"
20247,Jay-Z
20247,Kendrick Lamar
20247,Black Sabbath
20248,Queen
20248,Kanye West
20249,Deep Purple
20249,Kanye West
20249,Kendrick Lamar
20250,Kendrick Lamar
20251,Kanye West
20251,Led Zeppelin
20251,Kendrick Lamar
20252,Scorpions
20252,Queen
20252,Black Sabbath
20253,Queen
20254,Black Sabbath
20255,Black Sabbath
20256,Queen
20256,Black Sabbath
20257,Kendrick Lamar
20257,Queen
20257,Jay-Z
20258,Queen
20259,Scorpions
20259,Queen
20259,Kendrick Lamar
20260,Scorpions
20261,Kanye West
20262,Kanye West
20262,"Tyler, the Creator"
20263,Deep Purple
20263,Kendrick Lamar
20263,Queen
20263,Scorpions
20264,Scorpions
20264,Kendrick Lamar
20264,Queen
20265,Led Zeppelin
20265,Scorpions
20265,Jay-Z
20266,Jay-Z
20266,Deep Purple
20267,Led Zeppelin
20267,Queen
20267,Scorpions
20268,Deep Purple
20268,Led Zeppelin
20268,Jay-Z
20269,Queen
20269,Scorpions
20270,Queen
20270,Led Zeppelin
20270,Jay-Z
20271,Queen
20271,Kendrick Lamar
20271,Black Sabbath
20272,2pac
20272,Kanye West
20273,Kendrick Lamar
20273,"Tyler, the Creator"
20274,"Tyler, the Creator"
20274,Kanye West
20275,Kanye West
20275,"Tyler, the Creator"
20276,Black Sabbath
20276,Kanye West
20276,Led Zeppelin
20277,Queen
20278,2pac
20278,"Tyler, the Creator"
20278,Kendrick Lamar
20279,Black Sabbath
20279,Queen
20279,2pac
20280,"Tyler, the Creator"
20280,Kanye West
20280,Queen
20281,Kanye West
20281,Led Zeppelin
20282,Kendrick Lamar
20283,Queen
20284,Kendrick Lamar
20284,Kanye West
20284,2pac
20284,Queen
20285,Jay-Z
20285,Kanye West
20286,"Tyler, the Creator"
20286,Queen
20286,Black Sabbath
20287,Queen
20287,Scorpions
20288,Kendrick Lamar
20288,"Tyler, the Creator"
20288,Queen
20289,Led Zeppelin
20289,Deep Purple
20289,Queen
20289,Jay-Z
20290,Deep Purple
20290,Black Sabbath
20290,Scorpions
20291,Led Zeppelin
20291,Kanye West
20291,Queen
20292,Jay-Z
20292,2pac
20293,Kanye West
20294,Kanye West
20294,2pac
20294,"Tyler, the Creator"
20294,Kendrick Lamar
20295,Black Sabbath
20296,Scorpions
20297,Kendrick Lamar
20297,Kanye West
20298,Kanye West
20298,Led Zeppelin
20298,"Tyler, the Creator"
20299,Kendrick Lamar
20299,Led Zeppelin
20299,Kanye West
20299,2pac
20300,Queen
20301,Jay-Z
20301,Kendrick Lamar
20302,Kendrick Lamar
20302,"Tyler, the Creator"
20302,Queen
20302,Scorpions
20303,Deep Purple
20303,Scorpions
20304,"Tyler, the Creator"
20304,Kanye West
20304,Queen
20305,Jay-Z
20305,Kanye West
20306,Led Zeppelin
20307,"Tyler, the Creator"
20308,"Tyler, the Creator"
20309,Deep Purple
20310,2pac
20310,Led Zeppelin
20311,Deep Purple
20311,Kanye West
20311,Queen
20311,Black Sabbath
20312,Scorpions
20313,Queen
20313,Kanye West
20313,Scorpions
20314,Kanye West
20314,Kendrick Lamar
20315,Queen
20315,"Tyler, the Creator"
20316,"Tyler, the Creator"
20317,"Tyler, the Creator"
20318,Jay-Z
20319,Scorpions
20319,Led Zeppelin
20320,Queen
20320,Deep Purple
20320,Kanye West
20320,Led Zeppelin
20321,Jay-Z
20322,Kanye West
20323,"Tyler, the Creator"
20324,Scorpions
20325,Queen
20325,Led Zeppelin
20326,Kanye West
20327,"Tyler, the Creator"
20328,Scorpions
20328,Led Zeppelin
20328,Jay-Z
20329,Jay-Z
20329,"Tyler, the Creator"
20329,Kendrick Lamar
20330,Led Zeppelin
20331,Queen
20331,Deep Purple
20331,Kanye West
20332,Scorpions
20332,Deep Purple
20332,Kanye West
20333,Deep Purple
20334,Led Zeppelin
20335,Queen
20335,Scorpions
20336,Kanye West
20336,Scorpions
20336,Jay-Z
20337,Black Sabbath
20337,Kanye West
20337,Led Zeppelin
20338,Kanye West
20338,2pac
20339,"Tyler, the Creator"
20339,Kendrick Lamar
20340,Jay-Z
20341,Led Zeppelin
20341,Queen
20342,Scorpions
20342,"Tyler, the Creator"
20343,Queen
20343,Black Sabbath
20344,"Tyler, the Creator"
20345,Scorpions
20345,Led Zeppelin
20345,Queen
20346,Scorpions
20347,2pac
20348,Black Sabbath
20349,Scorpions
20349,Led Zeppelin
20350,Kendrick Lamar
20350,Led Zeppelin
20350,Queen
20351,Kendrick Lamar
20351,Kanye West
20351,"Tyler, the Creator"
20351,Jay-Z
20352,Scorpions
20352,Led Zeppelin
20353,Queen
20353,Jay-Z
20353,2pac
20353,Scorpions
20354,Black Sabbath
20355,Jay-Z
20355,Kanye West
20355,"Tyler, the Creator"
20356,Kendrick Lamar
20357,2pac
20357,Deep Purple
20357,Kanye West
20357,Scorpions
20358,Led Zeppelin
20358,Queen
20358,Kendrick Lamar
20359,Scorpions
20359,Black Sabbath
20360,Led Zeppelin
20360,Deep Purple
20360,Queen
20360,Jay-Z
20361,"Tyler, the Creator"
20361,Kendrick Lamar
20361,Jay-Z
20362,"Tyler, the Creator"
20362,Kanye West
20363,Kendrick Lamar
20363,Kanye West
20364,Led Zeppelin
20364,Queen
20364,Kendrick Lamar
20365,Scorpions
20365,Kendrick Lamar
20365,Queen
20366,Scorpions
20367,Black Sabbath
20367,Led Zeppelin
20368,Queen
20369,Queen
20369,Led Zeppelin
20370,Kendrick Lamar
20371,Kanye West
20372,Queen
20373,"Tyler, the Creator"
20374,Kendrick Lamar
20374,Jay-Z
20375,Kendrick Lamar
20375,Jay-Z
20376,Led Zeppelin
20377,Queen
20377,Deep Purple
20377,Scorpions
20378,"Tyler, the Creator"
20378,Kanye West
20378,Led Zeppelin
20379,"Tyler, the Creator"
20380,Kendrick Lamar
20381,Led Zeppelin
20382,Queen
20382,Led Zeppelin
20382,Scorpions
20383,Jay-Z
20383,"Tyler, the Creator"
20383,2pac
20384,"Tyler, the Creator"
20385,Kendrick Lamar
20385,Queen
20386,Led Zeppelin
20386,Queen
20387,Queen
20387,Black Sabbath
20388,Led Zeppelin
20388,Deep Purple
20388,Queen
20388,Scorpions
20389,Scorpions
20389,Kendrick Lamar
20390,Scorpions
20391,Queen
20392,Led Zeppelin
20392,Black Sabbath
20392,Scorpions
20393,Black Sabbath
20393,Queen
20394,Scorpions
20395,"Tyler, the Creator"
20395,Jay-Z
20396,Kanye West
20396,Kendrick Lamar
20396,Jay-Z
20397,"Tyler, the Creator"
20397,Kanye West
20397,Kendrick Lamar
20397,Queen
20398,Queen
20398,Kanye West
20398,Led Zeppelin
20399,Queen
20399,Led Zeppelin
20399,Scorpions
20400,Queen
20400,Kendrick Lamar
20400,Scorpions
20401,Kendrick Lamar
20401,Kanye West
20402,Jay-Z
20402,"Tyler, the Creator"
20402,Scorpions
20403,Kendrick Lamar
20404,Jay-Z
20404,Queen
20405,Queen
20405,Led Zeppelin
20405,Scorpions
20406,Black Sabbath
20406,Kanye West
20406,Scorpions
20407,Kendrick Lamar
20407,Kanye West
20407,Jay-Z
20408,Scorpions
20408,Led Zeppelin
20408,Queen
20409,2pac
20409,"Tyler, the Creator"
20410,Queen
20410,Led Zeppelin
20410,Scorpions
20411,"Tyler, the Creator"
20411,Kanye West
20412,Black Sabbath
20412,Kanye West
20412,Jay-Z
20413,Kendrick Lamar
20413,Kanye West
20414,Kanye West
20414,Led Zeppelin
20414,Kendrick Lamar
20415,Kendrick Lamar
20416,Queen
20416,Led Zeppelin
20416,Scorpions
20417,Led Zeppelin
20417,Queen
20417,Scorpions
20418,Black Sabbath
20418,Led Zeppelin
20419,Queen
20419,Kanye West
20419,Led Zeppelin
20419,Scorpions
20420,2pac
20421,Queen
20421,Led Zeppelin
20421,Black Sabbath
20422,2pac
20422,Queen
20422,Kendrick Lamar
20422,Scorpions
20423,Scorpions
20424,Kanye West
20424,Black Sabbath
20425,Kendrick Lamar
20426,Queen
20426,Led Zeppelin
20426,Jay-Z
20427,Led Zeppelin
20427,Scorpions
20427,Black Sabbath
20428,Jay-Z
20428,Queen
20429,Kendrick Lamar
20430,Kendrick Lamar
20430,"Tyler, the Creator"
20431,Queen
20432,Kanye West
20433,Led Zeppelin
20433,"Tyler, the Creator"
20434,Queen
20434,Kanye West
20434,2pac
20435,2pac
20435,Led Zeppelin
20435,"Tyler, the Creator"
20435,Kendrick Lamar
20436,"Tyler, the Creator"
20436,Led Zeppelin
20436,Queen
20437,Led Zeppelin
20437,Black Sabbath
20437,Queen
20437,Scorpions
20438,Jay-Z
20439,Black Sabbath
20439,Led Zeppelin
20439,Queen
20439,Scorpions
20440,Queen
20441,Queen
20441,"Tyler, the Creator"
20441,Scorpions
20442,Led Zeppelin
20442,Kendrick Lamar
20443,Queen
20443,Kendrick Lamar
20444,Kanye West
20444,"Tyler, the Creator"
20445,Jay-Z
20445,Kanye West
20446,"Tyler, the Creator"
20447,Black Sabbath
20447,Deep Purple
20448,Kanye West
20448,Kendrick Lamar
20449,Queen
20449,Led Zeppelin
20449,"Tyler, the Creator"
20449,Black Sabbath
20450,Kendrick Lamar
20450,Kanye West
20451,Led Zeppelin
20451,Scorpions
20452,Scorpions
20453,"Tyler, the Creator"
20453,Queen
20453,Kendrick Lamar
20453,Jay-Z
20454,Kanye West
20454,Kendrick Lamar
20454,Queen
20455,"Tyler, the Creator"
20455,Led Zeppelin
20456,Queen
20456,Kanye West
20456,Kendrick Lamar
20456,Led Zeppelin
20457,Jay-Z
20457,Black Sabbath
20457,Kanye West
20457,Scorpions
20458,Scorpions
20458,Jay-Z
20459,Kendrick Lamar
20460,2pac
20460,Led Zeppelin
20460,Kendrick Lamar
20461,Led Zeppelin
20461,Queen
20462,Queen
20462,Deep Purple
20463,Kanye West
20463,Kendrick Lamar
20464,Kendrick Lamar
20465,Scorpions
20465,Queen
20466,Deep Purple
20466,Black Sabbath
20467,Queen
20468,Queen
20468,"Tyler, the Creator"
20468,Scorpions
20469,Kendrick Lamar
20470,Queen
20470,Kendrick Lamar
20470,Black Sabbath
20471,Black Sabbath
20471,Scorpions
20472,Kanye West
20472,Black Sabbath
20473,Black Sabbath
20473,Led Zeppelin
20474,Kanye West
20474,Queen
20475,Queen
20476,Black Sabbath
20476,"Tyler, the Creator"
20476,Queen
20477,Queen
20478,Queen
20478,Black Sabbath
20478,Led Zeppelin
20478,Scorpions
20479,Scorpions
20479,Led Zeppelin
20479,Kanye West
20480,Kendrick Lamar
20480,Led Zeppelin
20480,Jay-Z
20481,Kendrick Lamar
20481,Led Zeppelin
20482,Deep Purple
20482,Black Sabbath
20483,Led Zeppelin
20483,Kanye West
20484,2pac
20485,Scorpions
20485,Deep Purple
20485,Led Zeppelin
20486,Kanye West
20486,Scorpions
20487,Led Zeppelin
20487,Scorpions
20488,Kendrick Lamar
20488,"Tyler, the Creator"
20488,Jay-Z
20489,Queen
20489,Kendrick Lamar
20490,Queen
20490,Led Zeppelin
20491,Black Sabbath
20491,Scorpions
20492,Deep Purple
20493,Kendrick Lamar
20493,Kanye West
20493,"Tyler, the Creator"
20494,Scorpions
20494,Led Zeppelin
20495,Led Zeppelin
20496,Queen
20497,Led Zeppelin
20497,"Tyler, the Creator"
20497,Scorpions
20498,Kendrick Lamar
20498,"Tyler, the Creator"
20499,Scorpions
20499,Kanye West
20499,Kendrick Lamar
20500,Led Zeppelin
20501,Deep Purple
20501,Led Zeppelin
20501,Queen
20502,Kendrick Lamar
20502,Kanye West
20502,"Tyler, the Creator"
20503,Led Zeppelin
20504,Kendrick Lamar
20504,Scorpions
20505,Scorpions
20505,Queen
20506,Kanye West
20507,Kanye West
20508,Kendrick Lamar
20508,Kanye West
20509,Kanye West
20509,Kendrick Lamar
20509,Queen
20510,Jay-Z
20510,Kanye West
20510,"Tyler, the Creator"
20511,Scorpions
20511,Led Zeppelin
20511,Kanye West
20512,Black Sabbath
20513,Kendrick Lamar
20513,Kanye West
20514,Kendrick Lamar
20514,Kanye West
20514,"Tyler, the Creator"
20515,"Tyler, the Creator"
20515,Kanye West
20516,"Tyler, the Creator"
20516,Led Zeppelin
20516,Scorpions
20517,Scorpions
20517,Led Zeppelin
20518,Kanye West
20518,"Tyler, the Creator"
20518,Kendrick Lamar
20519,Kendrick Lamar
20519,Led Zeppelin
20519,Kanye West
20519,Queen
20520,2pac
20520,"Tyler, the Creator"
20520,Queen
20521,Led Zeppelin
20521,Scorpions
20522,Kanye West
20523,Kanye West
20523,Jay-Z
20524,Black Sabbath
20524,Kendrick Lamar
20524,Scorpions
20525,Queen
20525,Kendrick Lamar
20526,Kendrick Lamar
20527,Led Zeppelin
20528,Queen
20528,"Tyler, the Creator"
20529,Queen
20529,Kendrick Lamar
20529,Black Sabbath
20530,Queen
20530,Led Zeppelin
20530,Kendrick Lamar
20530,Black Sabbath
20531,Queen
20531,Led Zeppelin
20532,Kanye West
20533,Kendrick Lamar
20533,Led Zeppelin
20533,"Tyler, the Creator"
20533,Jay-Z
20534,Kendrick Lamar
20535,Led Zeppelin
20535,Queen
20535,Kendrick Lamar
20535,Scorpions
20536,2pac
20536,Kendrick Lamar
20536,"Tyler, the Creator"
20536,Queen
20537,Kendrick Lamar
20537,Kanye West
20537,Queen
20538,Kendrick Lamar
20539,Kendrick Lamar
20540,Kanye West
20540,Jay-Z
20541,Led Zeppelin
20541,Kendrick Lamar
20542,Black Sabbath
20542,Queen
20543,"Tyler, the Creator"
20544,"Tyler, the Creator"
20544,Kanye West
20544,2pac
20545,Kanye West
20545,Kendrick Lamar
20546,"Tyler, the Creator"
20546,Kendrick Lamar
20547,Kendrick Lamar
20547,Kanye West
20547,Led Zeppelin
20548,Scorpions
20549,Queen
20549,Kanye West
20549,Led Zeppelin
20549,Scorpions
20550,"Tyler, the Creator"
20551,Kendrick Lamar
20551,Led Zeppelin
20551,"Tyler, the Creator"
20552,Kendrick Lamar
20552,Jay-Z
20552,Queen
20552,Scorpions
20553,"Tyler, the Creator"
20553,Led Zeppelin
20554,Queen
20554,Scorpions
20555,Kendrick Lamar
20556,"Tyler, the Creator"
20556,Kendrick Lamar
20557,Queen
20558,Kanye West
20558,Queen
20558,Kendrick Lamar
20558,Black Sabbath
20559,Kendrick Lamar
20560,Kendrick Lamar
20561,2pac
20562,Led Zeppelin
20562,Kanye West
20562,Queen
20562,Black Sabbath
20563,Kanye West
20563,Kendrick Lamar
20564,Queen
20564,Scorpions
20565,Deep Purple
20565,Kendrick Lamar
20565,Scorpions
20566,Scorpions
20566,Queen
20567,Black Sabbath
20567,Led Zeppelin
20567,Queen
20568,Queen
20568,Scorpions
20569,Kendrick Lamar
20569,Kanye West
20570,Jay-Z
20571,Led Zeppelin
20571,Kendrick Lamar
20571,Queen
20572,Led Zeppelin
20572,"Tyler, the Creator"
20572,Queen
20572,Scorpions
20573,Kanye West
20573,Kendrick Lamar
20574,Kanye West
20575,Queen
20575,Deep Purple
20576,Kanye West
20576,Jay-Z
20577,Queen
20577,Deep Purple
20578,2pac
20578,Kanye West
20578,Kendrick Lamar
20578,Scorpions
20579,Deep Purple
20579,Kanye West
20579,Queen
20580,Kendrick Lamar
20581,Queen
20581,Led Zeppelin
20582,Led Zeppelin
20582,Queen
